Timestamp,Open,High,Low,Close,Volume, VWAP,Type,Range
16-04-2024 09:45,20,22,20,21,20,19.93478261,Buy,2
16-04-2024 09:30,21,21,20,21,24,19.77439024,Sell,1
16-04-2024 09:15,21,21,21,21,12,19.6,Sell,0
16-04-2024 09:00,21,21,21,21,1,19.46875,Sell,0
16-04-2024 08:45,19,19,19,19,21,19.45669291,Sell,0
16-04-2024 07:15,20,20,20,20,1,19.54716981,Sell,0
16-04-2024 06:45,21,21,21,21,8,19.54285714,Sell,0
16-04-2024 04:15,19,19,18,18,3,19.42268041,Sell,1
16-04-2024 03:45,20,20,20,20,8,19.44680851,Sell,0
16-04-2024 03:30,20,20,20,20,2,19.39534884,Sell,0
16-04-2024 03:15,19,19,19,19,2,19.38095238,Sell,0
16-04-2024 02:45,20,20,18,18,4,19.3902439,Sell,2
16-04-2024 02:30,19,19,18,19,12,19.38461538,Sell,1
15-04-2024 15:00,19,19,18,18,17,19.51515152,Sell,1
15-04-2024 14:45,19,19,19,19,3,19.71428571,Sell,0
15-04-2024 14:30,19,19,19,19,3,19.76086957,Sell,0
15-04-2024 14:00,20,20,19,19,11,19.81395349,Sell,1
15-04-2024 13:45,19,19,19,19,2,20.03125,Sell,0
15-04-2024 13:15,21,21,20,20,29,20.1,Sell,1
15-04-2024 13:00,22,22,22,22,1,22,Sell,0
15-04-2024 09:45,21,22,21,22,38,20.57692308,Buy,1
15-04-2024 09:30,22,22,22,22,16,20.52124183,Sell,0
15-04-2024 09:15,21,21,21,21,20,20.48154362,Sell,0
15-04-2024 09:00,21,21,21,21,1,20.46354167,Sell,0
15-04-2024 08:45,20,22,20,21,71,20.4626087,Buy,2
15-04-2024 08:30,21,21,21,21,2,20.29960317,Sell,0
15-04-2024 08:00,20,21,20,20,29,20.29681275,Sell,1
15-04-2024 07:45,21,21,20,20,26,20.29386892,Sell,1
15-04-2024 07:30,21,22,21,21,79,20.29530201,Sell,1
15-04-2024 07:15,21,21,21,21,17,20.07336957,Sell,0
15-04-2024 07:00,21,22,21,22,15,20.02849003,Buy,1
15-04-2024 06:45,21,21,21,21,28,19.97321429,Sell,0
15-04-2024 06:30,19,21,19,21,190,19.87987013,Buy,2
15-04-2024 04:15,19,19,18,18,41,19.53389831,Sell,1
15-04-2024 04:00,19,19,19,19,4,20.2987013,Sell,0
15-04-2024 03:30,19,19,19,19,4,20.36986301,Sell,0
15-04-2024 02:45,20,20,20,20,23,20.44927536,Sell,0
15-04-2024 02:30,20,21,20,20,46,20.67391304,Sell,1
12-04-2024 09:45,21,21,21,21,5,17.96585366,Sell,0
12-04-2024 09:30,18,20,18,20,90,17.89,Buy,2
12-04-2024 09:00,17,17,17,17,8,16.87272727,Sell,0
