Timestamp,Open,High,Low,Close,Volume,VWAP,Type,Range
16-04-2024 09:45,45,46,41,42,274,48.96619865,Sell,5
16-04-2024 09:30,48,48,45,45,177,49.82413584,Sell,3
16-04-2024 09:15,47,48,47,48,37,50.26970109,Buy,1
16-04-2024 09:00,48,48,47,47,26,50.35052265,Sell,1
16-04-2024 08:45,48,49,48,48,82,50.40951029,Sell,1
16-04-2024 08:30,51,51,49,49,134,50.55614167,Sell,2
16-04-2024 08:15,51,51,51,51,7,50.65213747,Sell,0
16-04-2024 07:45,51,51,51,51,12,50.65008432,Sell,0
16-04-2024 07:30,52,52,51,51,9,50.64650767,Sell,1
16-04-2024 07:15,54,54,52,52,17,50.63948498,Sell,2
16-04-2024 07:00,53,54,52,53,58,50.60627178,Sell,2
16-04-2024 06:45,50,52,50,52,118,50.47981651,Buy,2
16-04-2024 06:30,51,53,50,51,162,50.34259259,Sell,3
16-04-2024 04:15,52,52,50,51,113,50.24320988,Sell,2
16-04-2024 04:00,53,53,53,53,17,50.09469154,Sell,0
16-04-2024 03:45,54,55,54,54,22,50.02205882,Sell,1
16-04-2024 03:30,53,55,53,54,48,49.88145897,Buy,2
16-04-2024 03:15,52,52,52,52,6,49.55409836,Sell,0
16-04-2024 03:00,51,53,51,53,49,49.52980132,Buy,2
16-04-2024 02:45,49,52,49,51,123,49.3009009,Buy,3
16-04-2024 02:30,49,50,47,50,260,48.9837963,Buy,3
15-04-2024 15:15,49,49,49,49,4,49.12209302,Sell,0
15-04-2024 15:00,49,49,47,48,26,49.125,Sell,2
15-04-2024 14:45,49,49,49,49,7,49.30985915,Sell,0
15-04-2024 14:30,49,49,49,49,13,49.32592593,Sell,0
15-04-2024 14:00,49,49,48,49,19,49.36065574,Sell,1
15-04-2024 13:45,49,49,48,48,30,49.49514563,Sell,1
15-04-2024 13:30,49,49,49,49,1,49.90410959,Sell,0
15-04-2024 13:15,50,50,49,49,39,49.91666667,Sell,1
15-04-2024 13:00,51,51,50,50,33,50.27272727,Sell,1
15-04-2024 09:45,53,53,51,52,129,54.63898224,Sell,2
15-04-2024 09:30,53,53,52,52,162,54.82139202,Sell,1
15-04-2024 09:15,53,53,52,52,51,55.06584821,Sell,1
15-04-2024 09:00,53,54,53,53,14,55.14187249,Sell,1
15-04-2024 08:45,53,56,52,53,263,55.15865663,Sell,4
15-04-2024 08:30,53,54,52,53,27,55.29371585,Sell,2
15-04-2024 08:15,53,53,53,53,5,55.34098817,Sell,0
15-04-2024 08:00,52,54,51,53,119,55.34916201,Buy,3
15-04-2024 07:45,53,53,52,52,48,55.6092917,Sell,1
15-04-2024 07:30,54,54,52,52,80,55.7256917,Sell,2
15-04-2024 07:15,54,55,54,54,44,55.95443038,Sell,1
15-04-2024 07:00,56,56,54,54,82,56.0219106,Sell,2
15-04-2024 06:45,57,57,56,56,109,56.09442871,Sell,1
15-04-2024 06:30,55,57,54,57,289,56.05368421,Buy,3
15-04-2024 04:15,55,56,55,55,89,56.1709531,Sell,1
15-04-2024 04:00,55,56,55,55,85,56.2534965,Sell,1
15-04-2024 03:45,55,56,55,55,64,56.45790554,Sell,1
15-04-2024 03:30,55,56,55,56,72,56.55082742,Buy,1
15-04-2024 03:15,55,55,55,55,68,56.79202279,Sell,0
15-04-2024 03:00,56,57,56,57,26,57.22261484,Buy,1
15-04-2024 02:45,57,58,56,57,95,57.29182879,Sell,2
15-04-2024 02:30,57,60,55,57,162,57.35802469,Sell,5
12-04-2024 09:45,60,60,57,57,81,57.9399428,Sell,3
12-04-2024 09:30,59,60,58,60,147,57.8357438,Buy,2
12-04-2024 09:15,59,60,59,60,31,57.66869671,Buy,1
12-04-2024 09:00,59,59,59,59,19,57.60253165,Sell,0
12-04-2024 08:45,58,60,58,60,64,57.56809339,Buy,2
12-04-2024 08:30,58,59,58,58,30,57.4582744,Sell,1
12-04-2024 08:15,58,59,58,59,11,57.41063516,Buy,1
12-04-2024 08:00,56,58,56,58,51,57.39189189,Buy,2
12-04-2024 07:45,56,56,55,55,12,57.4,Sell,1
12-04-2024 07:30,56,56,55,55,7,57.44444444,Sell,1
12-04-2024 07:00,55,55,55,55,14,57.47147651,Sell,0
12-04-2024 06:45,56,57,56,56,14,57.53092784,Sell,1
12-04-2024 06:30,57,58,56,56,94,57.56514085,Sell,2
12-04-2024 04:15,57,57,57,57,9,57.59704641,Sell,0
12-04-2024 04:00,56,57,56,57,22,57.60860215,Buy,1
12-04-2024 03:45,56,56,56,56,4,57.65462754,Sell,0
12-04-2024 03:30,56,57,56,57,11,57.66970387,Buy,1
12-04-2024 03:15,56,56,55,56,11,57.69626168,Sell,1
12-04-2024 03:00,56,56,54,56,73,57.74340528,Sell,2
12-04-2024 02:45,56,57,54,57,144,58.23255814,Buy,3
12-04-2024 02:30,64,64,56,57,200,59.95,Sell,8
09-04-2024 09:45,63,63,62,63,77,62.3348654,Sell,1
09-04-2024 09:30,63,63,63,63,1,62.30359613,Sell,0
09-04-2024 09:15,64,64,63,63,19,62.30311419,Sell,1
09-04-2024 09:00,64,64,64,64,6,62.29032258,Sell,0
09-04-2024 08:30,64,64,64,64,5,62.28309859,Sell,0
09-04-2024 08:00,64,65,63,64,25,62.2770318,Sell,2
09-04-2024 07:45,64,64,64,64,4,62.24676259,Sell,0
09-04-2024 07:30,65,65,65,65,2,62.24170274,Sell,0
09-04-2024 07:15,64,65,64,65,11,62.23771676,Buy,1
09-04-2024 07:00,63,64,63,64,19,62.22286963,Buy,1
09-04-2024 06:45,65,66,63,64,160,62.20827179,Sell,3
09-04-2024 06:30,62,65,61,65,162,61.8919598,Buy,4
09-04-2024 04:15,61,62,61,62,9,61.81104651,Buy,1
09-04-2024 03:45,61,61,60,60,39,61.8113392,Sell,1
09-04-2024 03:30,62,63,61,61,96,61.84857724,Sell,2
09-04-2024 03:15,62,63,62,63,203,61.84572072,Buy,1
09-04-2024 03:00,63,64,62,62,132,61.75766423,Sell,2
09-04-2024 02:45,62,63,61,63,47,61.53887884,Buy,2
09-04-2024 02:30,61,62,59,62,248,61.51185771,Buy,3
08-04-2024 15:15,62,63,62,63,15,62.44573643,Buy,1
08-04-2024 15:00,63,63,62,63,23,62.41563786,Sell,1
08-04-2024 14:45,61,63,61,62,24,62.4,Buy,2
08-04-2024 14:30,61,62,61,61,29,62.42346939,Sell,1
08-04-2024 14:15,62,63,62,62,68,62.63473054,Sell,1
08-04-2024 14:00,63,64,62,62,57,63.05050505,Sell,2
08-04-2024 13:45,62,63,62,63,21,62.88095238,Buy,1
08-04-2024 13:30,63,63,63,63,4,63.38095238,Sell,0
08-04-2024 13:15,63,63,63,63,5,63.47058824,Sell,0
08-04-2024 13:00,64,64,63,63,12,63.66666667,Sell,1
08-04-2024 09:45,62,64,62,64,96,62.53280632,Buy,2
08-04-2024 09:30,63,63,62,62,19,62.45851155,Sell,1
08-04-2024 09:15,62,62,60,60,37,62.4626087,Sell,2
08-04-2024 09:00,62,63,62,62,5,62.50044924,Sell,1
08-04-2024 08:45,63,64,62,63,109,62.50180505,Sell,2
08-04-2024 08:30,62,62,62,62,3,62.4034034,Sell,0
08-04-2024 08:15,63,63,61,61,17,62.40461847,Sell,2
08-04-2024 08:00,62,63,62,63,22,62.40960163,Buy,1
08-04-2024 07:45,63,63,61,61,14,62.40229885,Sell,2
08-04-2024 07:30,62,63,62,63,20,62.40721103,Buy,1
08-04-2024 07:15,61,62,61,62,10,62.39653304,Buy,1
08-04-2024 07:00,61,62,61,62,15,62.40306681,Buy,1
08-04-2024 06:45,63,63,62,62,58,62.422049,Sell,1
08-04-2024 06:30,60,63,59,63,121,62.4047619,Buy,4
08-04-2024 04:15,64,64,60,60,178,62.66759388,Sell,4
08-04-2024 04:00,65,67,65,65,42,63.12569316,Sell,2
08-04-2024 03:45,63,65,62,65,115,62.93386774,Buy,3
08-04-2024 03:30,63,63,63,63,10,62.53125,Sell,0
08-04-2024 03:15,61,64,61,63,75,62.51871658,Buy,3
08-04-2024 03:00,62,63,61,62,77,62.61204013,Sell,2
08-04-2024 02:45,62,63,62,63,25,62.89189189,Buy,1
08-04-2024 02:30,64,65,60,61,197,62.93908629,Sell,5
05-04-2024 09:45,64,64,62,64,80,60.8729927,Sell,2
05-04-2024 09:30,62,64,62,64,135,60.5553719,Buy,2
05-04-2024 09:15,61,63,61,63,10,59.84680851,Buy,2
05-04-2024 09:00,62,62,62,62,2,59.80434783,Sell,0
05-04-2024 08:45,62,62,61,62,12,59.79475983,Sell,1
05-04-2024 08:30,61,62,61,61,63,59.75336323,Sell,1
05-04-2024 08:15,60,60,59,60,39,59.49869452,Sell,1
05-04-2024 08:00,61,61,59,59,27,59.49709302,Sell,2
05-04-2024 07:45,61,62,61,62,20,59.46056782,Buy,1
05-04-2024 07:30,61,61,61,61,11,59.31313131,Sell,0
05-04-2024 07:00,61,61,61,61,17,59.24825175,Sell,0
05-04-2024 06:45,58,60,58,60,29,59.13754647,Buy,2
05-04-2024 06:30,59,59,58,59,52,59.13333333,Sell,1
05-04-2024 04:15,58,58,58,58,8,59.30319149,Sell,0
05-04-2024 04:00,58,58,58,58,1,59.36111111,Sell,0
05-04-2024 03:30,57,57,57,57,3,59.36871508,Sell,0
05-04-2024 02:45,58,58,57,57,30,59.40909091,Sell,1
05-04-2024 02:30,58,58,57,57,9,59.89726027,Sell,1
04-04-2024 15:15,58,58,58,58,24,60.03649635,Sell,0
04-04-2024 15:00,58,58,58,58,4,60.46902655,Sell,0
04-04-2024 14:15,61,61,59,59,14,60.55963303,Sell,2
04-04-2024 14:00,60,61,60,60,6,60.74736842,Sell,1
04-04-2024 13:45,61,61,60,60,18,60.7752809,Sell,1
04-04-2024 13:30,60,61,60,61,15,60.92957746,Buy,1
04-04-2024 13:15,60,60,60,60,20,61.16071429,Sell,0
04-04-2024 13:00,62,63,61,61,36,61.80555556,Sell,2
04-04-2024 09:45,62,63,62,63,150,61.71458999,Buy,1
04-04-2024 09:30,62,63,61,62,132,61.66261574,Sell,2
04-04-2024 09:15,61,62,60,62,39,61.6566416,Buy,2
04-04-2024 09:00,62,62,61,61,38,61.66217084,Sell,1
04-04-2024 08:30,62,62,61,61,12,61.6642528,Sell,1
04-04-2024 08:15,61,62,61,62,70,61.66556072,Buy,1
04-04-2024 08:00,61,61,61,61,25,61.66597077,Sell,0
04-04-2024 07:45,59,61,59,60,33,61.67776204,Buy,2
04-04-2024 07:30,59,59,58,59,8,61.72081218,Sell,1
04-04-2024 07:15,59,59,59,59,24,61.73960613,Sell,0
04-04-2024 06:45,60,60,59,59,10,61.78841871,Sell,1
04-04-2024 06:30,60,60,60,60,1,61.80403889,Sell,0
04-04-2024 04:15,60,61,60,61,17,61.80538922,Buy,1
04-04-2024 04:00,61,61,60,60,21,61.82410917,Sell,1
04-04-2024 03:45,62,62,62,62,4,61.84206471,Sell,0
04-04-2024 03:30,62,63,62,62,25,61.84157651,Sell,1
04-04-2024 03:15,62,62,61,62,48,61.83372734,Sell,1
04-04-2024 03:00,63,64,60,62,212,61.85339885,Sell,4
04-04-2024 02:45,63,63,62,62,9,61.8741328,Sell,1
04-04-2024 02:30,61,63,60,63,37,61.866,Buy,3
03-04-2024 15:15,60,62,59,62,33,61.89200415,Buy,3
03-04-2024 15:00,59,60,59,60,94,61.9516129,Buy,1
03-04-2024 14:45,61,61,59,60,60,62.21291866,Sell,2
03-04-2024 14:30,61,63,60,61,166,62.375,Sell,3
03-04-2024 14:15,63,64,61,61,287,62.87377049,Sell,3
03-04-2024 14:00,63,64,63,63,112,63.69659443,Sell,1
03-04-2024 13:45,65,65,64,64,12,63.96682464,Sell,1
03-04-2024 13:30,65,65,65,65,1,63.95979899,Sell,0
03-04-2024 13:15,64,64,63,64,15,63.95454545,Sell,1
03-04-2024 13:00,65,65,63,63,183,63.9726776,Sell,2
03-04-2024 09:45,68,69,66,66,190,68.38967972,Sell,3
03-04-2024 09:30,70,70,67,67,77,68.49923664,Sell,3
03-04-2024 09:15,71,72,70,71,47,68.4978372,Sell,2
03-04-2024 09:00,70,71,70,71,59,68.45512821,Buy,1
03-04-2024 08:45,67,71,67,71,117,68.39556832,Buy,4
03-04-2024 08:30,66,67,66,67,11,68.34008621,Buy,1
03-04-2024 08:15,68,68,67,67,16,68.34993504,Sell,1
03-04-2024 08:00,66,68,65,68,119,68.35368513,Buy,3
03-04-2024 07:45,66,67,66,66,106,68.47838086,Sell,1
03-04-2024 07:30,66,67,66,66,183,68.60203095,Sell,1
03-04-2024 07:15,68,68,65,66,270,68.83023873,Sell,3
03-04-2024 07:00,69,69,67,68,130,69.24582043,Sell,2
03-04-2024 06:45,69,71,68,68,350,69.36565657,Sell,3
03-04-2024 06:30,70,70,68,68,184,69.44405286,Sell,2
03-04-2024 04:15,67,69,67,69,101,69.54363828,Buy,2
03-04-2024 04:00,68,68,68,68,17,69.74352941,Sell,0
03-04-2024 03:45,69,69,68,68,37,69.77911164,Sell,1
03-04-2024 03:30,69,70,69,70,23,69.84798995,Buy,1
03-04-2024 03:15,70,71,68,70,131,69.85769728,Sell,3
03-04-2024 03:00,70,73,70,70,141,69.894081,Sell,3
03-04-2024 02:45,69,70,69,70,28,69.53892216,Buy,1
03-04-2024 02:30,71,73,68,68,148,69.56659619,Sell,5
02-04-2024 15:15,72,72,71,71,13,69.06461538,Sell,1
02-04-2024 14:45,71,71,70,71,7,68.96153846,Sell,1
02-04-2024 14:30,71,72,70,70,12,68.92459016,Sell,2
02-04-2024 14:15,70,71,70,71,28,68.85324232,Buy,1
02-04-2024 14:00,70,70,68,68,9,68.69056604,Sell,2
02-04-2024 13:45,71,71,69,69,21,68.6875,Sell,2
02-04-2024 13:30,68,71,68,71,106,68.56170213,Buy,3
02-04-2024 13:15,66,69,66,69,108,67.41860465,Buy,3
02-04-2024 13:00,66,66,65,66,21,65.23809524,Sell,1
02-04-2024 09:45,63,66,63,65,144,63.42697595,Buy,3
02-04-2024 09:30,62,63,62,63,25,63.32058824,Buy,1
02-04-2024 09:15,64,65,60,62,309,63.34673367,Sell,5
02-04-2024 09:00,64,64,64,64,4,64.12973761,Sell,0
02-04-2024 08:45,63,65,63,64,69,64.13049853,Buy,2
02-04-2024 08:30,63,63,63,63,5,64.14845024,Sell,0
02-04-2024 08:15,63,63,63,63,3,64.15789474,Sell,0
02-04-2024 07:30,63,63,63,63,91,64.16363636,Sell,0
02-04-2024 07:15,63,63,63,63,20,64.36964981,Sell,0
02-04-2024 07:00,64,65,64,64,74,64.42510121,Sell,1
02-04-2024 06:45,62,63,62,63,27,64.41666667,Buy,1
02-04-2024 06:30,61,62,61,61,17,64.54198473,Sell,1
02-04-2024 04:15,62,62,62,62,10,64.69148936,Sell,0
02-04-2024 04:00,63,63,63,63,2,64.76502732,Sell,0
02-04-2024 03:45,63,63,63,63,20,64.77472527,Sell,0
02-04-2024 03:30,64,64,63,63,23,64.87790698,Sell,1
02-04-2024 03:15,65,66,65,65,202,64.95327103,Sell,1
02-04-2024 03:00,64,65,64,65,27,63.82352941,Buy,1
02-04-2024 02:45,63,65,63,65,22,63.48913043,Buy,2
02-04-2024 02:30,63,64,63,64,18,63.35714286,Buy,1
01-04-2024 15:15,62,64,62,64,21,63.30769231,Buy,2
01-04-2024 15:00,63,63,63,63,6,63.48387097,Sell,0
01-04-2024 14:45,64,64,64,64,3,63.6,Sell,0
01-04-2024 14:00,63,63,63,63,1,63.54545455,Sell,0
01-04-2024 13:45,63,64,63,64,2,63.57142857,Buy,1
01-04-2024 13:15,64,64,63,63,12,63.57894737,Sell,1
01-04-2024 13:00,64,64,64,64,7,64,Sell,0
01-04-2024 09:45,65,65,64,64,21,63.47129909,Sell,1
01-04-2024 09:30,63,65,63,65,140,63.45356869,Buy,2
01-04-2024 09:15,62,62,62,62,58,63.34651763,Sell,0
01-04-2024 09:00,62,62,62,62,3,63.41719457,Sell,0
01-04-2024 08:30,62,62,62,62,44,63.42105263,Sell,0
01-04-2024 08:15,61,62,61,62,95,63.48015123,Buy,1
01-04-2024 08:00,63,63,61,62,123,63.64589823,Sell,2
01-04-2024 07:45,64,64,62,62,38,63.9,Sell,2
01-04-2024 07:30,64,64,63,63,75,63.96508728,Sell,1
01-04-2024 07:15,64,64,63,64,55,64.03301238,Sell,1
01-04-2024 07:00,64,64,63,64,50,64.03720238,Sell,1
01-04-2024 06:45,63,64,63,64,33,64.11575563,Buy,1
01-04-2024 06:30,66,67,62,63,165,64.14431239,Sell,5
01-04-2024 04:15,66,66,65,65,45,63.70754717,Sell,1
01-04-2024 04:00,66,66,66,66,3,63.49868074,Sell,0
01-04-2024 03:30,65,66,65,66,10,63.4787234,Buy,1
01-04-2024 03:15,66,66,65,65,8,63.41256831,Sell,1
01-04-2024 03:00,67,67,66,66,17,63.36312849,Sell,1
01-04-2024 02:45,66,68,65,67,93,63.228739,Buy,3
01-04-2024 02:30,58,65,58,65,248,61.97580645,Buy,7
29-03-2024 09:45,57,58,55,58,56,56.0576,Buy,3
29-03-2024 09:30,56,56,56,56,10,55.98769772,Sell,0
29-03-2024 09:15,56,56,56,56,12,55.98747764,Sell,0
29-03-2024 09:00,56,56,56,56,1,55.98720293,Sell,0
29-03-2024 08:15,56,56,56,56,42,55.98717949,Sell,0
29-03-2024 07:30,56,56,56,56,4,55.98611111,Sell,0
29-03-2024 07:15,56,56,56,56,2,55.986,Sell,0
29-03-2024 07:00,56,57,55,55,22,55.98594378,Sell,2
29-03-2024 06:45,55,57,55,56,12,55.98529412,Buy,2
29-03-2024 06:30,56,57,56,57,9,55.98275862,Buy,1
29-03-2024 04:15,55,55,55,55,23,55.97582418,Sell,0
29-03-2024 04:00,54,54,54,54,2,56.02777778,Sell,0
29-03-2024 03:30,53,54,53,54,19,56.0372093,Buy,1
29-03-2024 03:15,56,56,51,52,212,56.14841849,Sell,5
29-03-2024 03:00,57,58,56,56,59,58.40703518,Sell,2
29-03-2024 02:45,59,59,57,58,57,59.00714286,Sell,2
29-03-2024 02:30,58,62,58,58,83,59.6746988,Sell,4
27-03-2024 09:45,62,63,61,62,52,63.09713024,Sell,2
27-03-2024 09:30,62,62,62,62,10,63.17213115,Sell,0
27-03-2024 09:15,63,63,62,62,54,63.18601896,Sell,1
27-03-2024 09:00,62,63,62,63,7,63.24556962,Buy,1
27-03-2024 08:45,64,64,63,63,43,63.25287356,Sell,1
27-03-2024 08:30,64,64,63,63,51,63.25810811,Sell,1
27-03-2024 08:15,64,64,64,64,4,63.25544267,Sell,0
27-03-2024 08:00,64,64,64,64,20,63.25109489,Sell,0
27-03-2024 07:45,64,64,64,64,5,63.22857143,Sell,0
27-03-2024 07:30,63,64,63,64,25,63.22272727,Buy,1
27-03-2024 07:15,63,63,63,63,16,63.21889764,Sell,0
27-03-2024 06:45,64,64,63,63,11,63.22455574,Sell,1
27-03-2024 06:30,64,64,63,63,54,63.21381579,Sell,1
27-03-2024 04:15,65,65,64,64,22,63.19855596,Sell,1
27-03-2024 04:00,64,65,64,65,19,63.15601504,Buy,1
27-03-2024 03:45,64,64,63,64,7,63.1208577,Sell,1
27-03-2024 03:30,64,64,64,64,11,63.11857708,Sell,0
27-03-2024 03:15,61,63,60,63,28,63.0989899,Buy,3
27-03-2024 03:00,62,62,60,61,72,63.16916488,Sell,2
27-03-2024 02:45,63,64,61,62,214,63.47848101,Sell,3
27-03-2024 02:30,65,65,63,63,54,64.5801105,Sell,2
