Timestamp,Open,High,Low,Close,Volume,VWAP,Type,Range
16-04-2024 09:45,60,60,58,59,966,60.58708168,Sell,2
16-04-2024 09:30,59,60,58,60,247,60.671133,Buy,2
16-04-2024 09:15,59,60,58,59,51,60.70665455,Sell,2
16-04-2024 09:00,59,60,58,60,226,60.71477873,Buy,2
16-04-2024 08:45,61,61,58,60,1237,60.74371494,Sell,3
16-04-2024 08:30,62,62,60,60,1011,60.91941829,Sell,2
16-04-2024 08:15,61,63,61,62,314,60.81187314,Buy,2
16-04-2024 08:00,61,62,61,62,102,60.75948471,Buy,1
16-04-2024 07:45,61,64,61,62,217,60.74418271,Buy,3
16-04-2024 07:30,62,63,61,61,164,60.67813195,Sell,2
16-04-2024 07:15,65,66,61,61,511,60.64822975,Sell,5
16-04-2024 07:00,64,66,63,65,413,60.45304778,Buy,3
16-04-2024 06:45,62,64,61,63,399,60.17058512,Buy,3
16-04-2024 06:30,61,62,60,62,545,59.9986687,Buy,2
16-04-2024 04:15,61,62,61,62,83,59.88245279,Buy,1
16-04-2024 04:00,61,61,60,61,93,59.85658747,Sell,1
16-04-2024 03:45,61,62,61,62,150,59.83381089,Buy,1
16-04-2024 03:30,62,62,60,61,235,59.77684067,Sell,2
16-04-2024 03:15,59,62,59,61,365,59.69653179,Buy,3
16-04-2024 03:00,59,61,58,60,745,59.56192237,Buy,3
16-04-2024 02:45,60,62,58,58,1415,59.60420776,Sell,4
16-04-2024 02:30,60,63,58,61,1032,60.29809465,Buy,5
15-04-2024 15:15,59,61,59,61,14,60.47563025,Buy,2
15-04-2024 15:00,60,60,59,60,49,60.47332186,Sell,1
15-04-2024 14:45,60,61,60,60,52,60.55075188,Sell,1
15-04-2024 14:30,58,60,58,60,43,60.525,Buy,2
15-04-2024 14:15,60,60,58,58,20,60.70709382,Sell,2
15-04-2024 14:00,58,60,58,60,32,60.77458034,Buy,2
15-04-2024 13:45,61,61,58,58,60,60.96883117,Sell,3
15-04-2024 13:30,61,61,59,61,28,61.24307692,Sell,2
15-04-2024 13:15,59,61,59,61,57,61.2996633,Buy,2
15-04-2024 13:00,70,70,59,59,240,61.75416667,Sell,11
15-04-2024 09:45,62,64,61,64,320,63.51778933,Buy,3
15-04-2024 09:30,59,62,59,62,325,63.56153211,Buy,3
15-04-2024 09:15,59,60,58,59,266,63.65591283,Sell,2
15-04-2024 09:00,59,61,59,59,77,63.78119846,Sell,2
15-04-2024 08:45,60,63,59,60,378,63.81337325,Sell,4
15-04-2024 08:30,59,61,59,60,183,63.93553241,Buy,2
15-04-2024 08:15,59,60,59,59,61,64.03015254,Sell,1
15-04-2024 08:00,60,60,59,59,402,64.0659838,Sell,1
15-04-2024 07:45,61,62,60,60,475,64.29922442,Sell,2
15-04-2024 07:30,63,63,61,61,188,64.52254289,Sell,2
15-04-2024 07:15,65,66,63,63,260,64.58736871,Sell,3
15-04-2024 07:00,65,67,64,65,535,64.58082308,Sell,3
15-04-2024 06:45,66,66,64,65,248,64.51682987,Sell,2
15-04-2024 06:30,61,66,61,66,1032,64.48711832,Buy,5
15-04-2024 04:15,60,61,60,60,627,64.63717656,Sell,1
15-04-2024 04:00,61,62,60,60,467,65.22402247,Sell,2
15-04-2024 03:45,61,62,61,61,277,65.72945699,Sell,1
15-04-2024 03:30,62,63,61,62,434,66.06640927,Sell,2
15-04-2024 03:15,64,64,62,62,781,66.57432628,Sell,2
15-04-2024 03:00,65,66,64,64,372,67.51910112,Sell,2
15-04-2024 02:45,65,66,65,65,339,67.94168842,Sell,1
15-04-2024 02:30,72,72,66,66,1959,68.43950995,Sell,6
12-04-2024 09:45,72,73,71,72,412,69.13837264,Sell,2
12-04-2024 09:30,72,72,70,72,218,68.91737606,Sell,2
12-04-2024 09:15,69,72,69,72,283,68.83370864,Buy,3
12-04-2024 09:00,68,69,68,69,372,68.74990893,Buy,1
12-04-2024 08:45,67,69,67,68,606,68.79503712,Buy,2
12-04-2024 08:30,67,68,67,67,190,68.9133422,Sell,1
12-04-2024 08:15,68,68,67,67,173,68.95858399,Sell,1
12-04-2024 08:00,67,68,66,68,38,69.0175946,Buy,2
12-04-2024 07:45,67,68,66,67,51,69.03332523,Sell,2
12-04-2024 07:30,66,68,66,67,143,69.05960591,Buy,2
12-04-2024 07:15,66,67,66,66,30,69.14679602,Sell,1
12-04-2024 07:00,66,67,66,67,25,69.16851042,Buy,1
12-04-2024 06:45,68,68,66,66,92,69.18746763,Sell,2
12-04-2024 06:30,68,68,66,66,361,69.25278515,Sell,2
12-04-2024 04:15,66,67,66,67,49,69.54649457,Buy,1
12-04-2024 04:00,67,68,66,67,84,69.59047619,Sell,2
12-04-2024 03:45,67,67,67,67,191,69.65964591,Sell,0
12-04-2024 03:30,67,68,67,67,56,69.82431118,Sell,1
